"state_po","date","state","fips","cases","deaths","pop","totalTestResults"
"MS",2020-04-15,"Mississippi",28,3360,122,2976149,38151
"MS",2020-04-16,"Mississippi",28,3624,129,2976149,38415
"MS",2020-04-17,"Mississippi",28,3793,140,2976149,38584
"MS",2020-04-18,"Mississippi",28,3974,152,2976149,38765
"MS",2020-04-19,"Mississippi",28,4274,159,2976149,39065
"MS",2020-04-20,"Mississippi",28,4512,169,2976149,51434
"MS",2020-04-21,"Mississippi",28,4716,183,2976149,52364
"MS",2020-04-22,"Mississippi",28,4894,193,2976149,53835
"MS",2020-04-23,"Mississippi",28,5153,201,2976149,55389
"MS",2020-04-24,"Mississippi",28,5434,209,2976149,55670
"MS",2020-04-25,"Mississippi",28,5718,221,2976149,58957
"MS",2020-04-26,"Mississippi",28,5911,227,2976149,60788
"MS",2020-04-27,"Mississippi",28,6094,229,2976149,63462
"MS",2020-04-28,"Mississippi",28,6342,239,2976149,64412
"MS",2020-04-29,"Mississippi",28,6569,250,2976149,66094
"MS",2020-04-30,"Mississippi",28,6815,261,2976149,66340
"MS",2020-05-01,"Mississippi",28,7212,281,2976149,71548
"MS",2020-05-02,"Mississippi",28,7441,291,2976149,74475
"MS",2020-05-03,"Mississippi",28,7550,303,2976149,77593
"MS",2020-05-04,"Mississippi",28,7877,310,2976149,79677
"MS",2020-05-05,"Mississippi",28,8207,342,2976149,80308
"MS",2020-05-06,"Mississippi",28,8424,374,2976149,80525
"MS",2020-05-07,"Mississippi",28,8686,396,2976149,80787
"MS",2020-05-08,"Mississippi",28,9090,409,2976149,81191
"MS",2020-05-09,"Mississippi",28,9378,421,2976149,81479
"MS",2020-05-10,"Mississippi",28,9501,430,2976149,81602
"MS",2020-05-11,"Mississippi",28,9674,435,2976149,95885
"MS",2020-05-12,"Mississippi",28,9908,457,2976149,97692
"MS",2020-05-13,"Mississippi",28,10090,465,2976149,100048
"MS",2020-05-14,"Mississippi",28,10483,480,2976149,105326
"MS",2020-05-15,"Mississippi",28,10801,493,2976149,106823
"MS",2020-05-16,"Mississippi",28,11123,510,2976149,108476
"MS",2020-05-17,"Mississippi",28,11296,521,2976149,113126
"MS",2020-05-18,"Mississippi",28,11432,528,2976149,115767
"MS",2020-05-19,"Mississippi",28,11704,554,2976149,117760
"MS",2020-05-20,"Mississippi",28,11967,570,2976149,120680
"MS",2020-05-21,"Mississippi",28,12222,580,2976149,125970
"MS",2020-05-22,"Mississippi",28,12624,596,2976149,137973
"MS",2020-05-23,"Mississippi",28,13005,616,2976149,134220
"MS",2020-05-24,"Mississippi",28,13252,625,2976149,137902
"MS",2020-05-25,"Mississippi",28,13458,635,2976149,143917
"MS",2020-05-26,"Mississippi",28,13731,652,2976149,147819
"MS",2020-05-27,"Mississippi",28,14044,670,2976149,148132
"MS",2020-05-28,"Mississippi",28,14372,693,2976149,156497
"MS",2020-05-29,"Mississippi",28,14790,710,2976149,166308
"MS",2020-05-30,"Mississippi",28,15229,723,2976149,165932
"MS",2020-05-31,"Mississippi",28,15501,734,2976149,171837
"MS",2020-06-01,"Mississippi",28,15752,739,2976149,176254
"MS",2020-06-02,"Mississippi",28,16020,767,2976149,179498
"MS",2020-06-03,"Mississippi",28,16322,782,2976149,184747
"MS",2020-06-04,"Mississippi",28,16560,794,2976149,184985
"MS",2020-06-05,"Mississippi",28,16769,803,2976149,193113
"MS",2020-06-06,"Mississippi",28,17034,811,2976149,193123
"MS",2020-06-07,"Mississippi",28,17270,817,2976149,203249
"MS",2020-06-08,"Mississippi",28,17768,837,2976149,208212
"MS",2020-06-09,"Mississippi",28,18109,847,2976149,208212
"MS",2020-06-10,"Mississippi",28,18483,868,2976149,213885
"MS",2020-06-11,"Mississippi",28,18483,868,2976149,213885
"MS",2020-06-12,"Mississippi",28,19091,881,2976149,214493
"MS",2020-06-13,"Mississippi",28,19348,889,2976149,213885
"MS",2020-06-14,"Mississippi",28,19516,891,2976149,214053
"MS",2020-06-15,"Mississippi",28,19799,895,2976149,230503
"MS",2020-06-16,"Mississippi",28,20152,915,2976149,240803
"MS",2020-06-17,"Mississippi",28,20641,938,2976149,244389
"MS",2020-06-18,"Mississippi",28,21022,943,2976149,238715
"MS",2020-06-19,"Mississippi",28,21022,943,2976149,238715
"MS",2020-06-20,"Mississippi",28,21022,943,2976149,238715
"MS",2020-06-21,"Mississippi",28,21022,943,2976149,238715
"MS",2020-06-22,"Mississippi",28,22287,978,2976149,253249
"MS",2020-06-23,"Mississippi",28,22898,989,2976149,253860
"MS",2020-06-24,"Mississippi",28,23424,1011,2976149,261661
"MS",2020-06-25,"Mississippi",28,24516,1016,2976149,265997
"MS",2020-06-26,"Mississippi",28,25066,1022,2976149,271894
"MS",2020-06-27,"Mississippi",28,25531,1035,2976149,277321
"MS",2020-06-28,"Mississippi",28,25899,1039,2976149,280188
"MS",2020-06-29,"Mississippi",28,26568,1059,2976149,283522
"MS",2020-06-30,"Mississippi",28,27248,1073,2976149,287546
"MS",2020-07-01,"Mississippi",28,27900,1082,2976149,293752
"MS",2020-07-02,"Mississippi",28,28770,1092,2976149,299039
"MS",2020-07-03,"Mississippi",28,29684,1103,2976149,299039
"MS",2020-07-04,"Mississippi",28,30674,1107,2976149,309915
"MS",2020-07-05,"Mississippi",28,30900,1111,2976149,310141
"MS",2020-07-06,"Mississippi",28,31257,1114,2976149,314688
"MS",2020-07-07,"Mississippi",28,32214,1158,2976149,315645
"MS",2020-07-08,"Mississippi",28,32888,1188,2976149,316319
"MS",2020-07-09,"Mississippi",28,33591,1204,2976149,324804
"MS",2020-07-10,"Mississippi",28,34622,1215,2976149,330312
"MS",2020-07-11,"Mississippi",28,35419,1230,2976149,334343
"MS",2020-07-12,"Mississippi",28,36287,1249,2976149,335211
"MS",2020-07-13,"Mississippi",28,36680,1250,2976149,343415
"MS",2020-07-14,"Mississippi",28,37542,1272,2976149,350213
"MS",2020-07-15,"Mississippi",28,38567,1290,2976149,356857
"MS",2020-07-16,"Mississippi",28,39797,1308,2976149,363900
"MS",2020-07-17,"Mississippi",28,40829,1332,2976149,371464
"MS",2020-07-18,"Mississippi",28,41846,1346,2976149,377285
"MS",2020-07-19,"Mississippi",28,42638,1355,2976149,378077
"MS",2020-07-20,"Mississippi",28,43889,1358,2976149,389975
"MS",2020-07-21,"Mississippi",28,45524,1389,2976149,395198
"MS",2020-07-22,"Mississippi",28,47071,1423,2976149,403030
"MS",2020-07-23,"Mississippi",28,48053,1436,2976149,404012
"MS",2020-07-24,"Mississippi",28,49663,1463,2976149,411480
"MS",2020-07-25,"Mississippi",28,51097,1480,2976149,421886
"MS",2020-07-26,"Mississippi",28,52304,1495,2976149,423093
"MS",2020-07-27,"Mississippi",28,52957,1501,2976149,427597
"MS",2020-07-28,"Mississippi",28,54299,1543,2976149,433133
"MS",2020-07-29,"Mississippi",28,55804,1563,2976149,443304
"MS",2020-07-30,"Mississippi",28,57579,1611,2976149,449881
"MS",2020-07-31,"Mississippi",28,58747,1663,2976149,454505
"MS",2020-08-01,"Mississippi",28,59881,1693,2976149,461473
"MS",2020-08-02,"Mississippi",28,60553,1703,2976149,462145
"MS",2020-08-03,"Mississippi",28,61125,1711,2976149,462717
"MS",2020-08-04,"Mississippi",28,62199,1753,2976149,463791
"MS",2020-08-05,"Mississippi",28,63444,1804,2976149,477822
"MS",2020-08-06,"Mississippi",28,64400,1825,2976149,482541
"MS",2020-08-07,"Mississippi",28,65436,1848,2976149,487212
"MS",2020-08-08,"Mississippi",28,66646,1874,2976149,493590
"MS",2020-08-09,"Mississippi",28,67173,1896,2976149,494117
"MS",2020-08-10,"Mississippi",28,67649,1912,2976149,494593
"MS",2020-08-11,"Mississippi",28,68293,1944,2976149,504404
"MS",2020-08-12,"Mississippi",28,69374,1989,2976149,507814
"MS",2020-08-13,"Mississippi",28,69986,2011,2976149,508426
"MS",2020-08-14,"Mississippi",28,70930,2043,2976149,511042
"MS",2020-08-15,"Mississippi",28,71755,2080,2976149,519765
"MS",2020-08-16,"Mississippi",28,72136,2084,2976149,520146
"MS",2020-08-17,"Mississippi",28,72412,2095,2976149,524589
"MS",2020-08-18,"Mississippi",28,73207,2128,2976149,525384
"MT",2020-03-13,"Montana",30,4,0,1068778,56
"MT",2020-03-14,"Montana",30,6,0,1068778,108
"MT",2020-03-15,"Montana",30,6,0,1068778,110
"MT",2020-03-16,"Montana",30,8,0,1068778,205
"MT",2020-03-17,"Montana",30,8,0,1068778,311
"MT",2020-03-18,"Montana",30,12,0,1068778,509
"MT",2020-03-19,"Montana",30,19,0,1068778,773
"MT",2020-03-20,"Montana",30,19,0,1068778,947
"MT",2020-03-21,"Montana",30,29,0,1068778,1166
"MT",2020-03-22,"Montana",30,34,0,1068778,1177
"MT",2020-03-23,"Montana",30,45,0,1068778,1180
"MT",2020-03-24,"Montana",30,51,0,1068778,1689
"MT",2020-03-25,"Montana",30,65,0,1068778,2001
"MT",2020-03-26,"Montana",30,90,0,1068778,2199
"MT",2020-03-27,"Montana",30,121,1,1068778,2698
"MT",2020-03-28,"Montana",30,147,1,1068778,3385
"MT",2020-03-29,"Montana",30,161,1,1068778,4297
"MT",2020-03-30,"Montana",30,177,4,1068778,4314
"MT",2020-03-31,"Montana",30,198,5,1068778,4418
"MT",2020-04-01,"Montana",30,219,5,1068778,4918
"MT",2020-04-02,"Montana",30,241,5,1068778,5320
"MT",2020-04-03,"Montana",30,262,5,1068778,5576
"MT",2020-04-04,"Montana",30,281,6,1068778,6177
"MT",2020-04-05,"Montana",30,298,6,1068778,6603
"MT",2020-04-06,"Montana",30,319,6,1068778,6790
"MT",2020-04-07,"Montana",30,319,6,1068778,6985
"MT",2020-04-08,"Montana",30,332,6,1068778,7398
"MT",2020-04-09,"Montana",30,354,6,1068778,7860
"MT",2020-04-10,"Montana",30,365,6,1068778,8297
"MT",2020-04-11,"Montana",30,377,6,1068778,8581
"MT",2020-04-12,"Montana",30,387,6,1068778,8913
"MT",2020-04-13,"Montana",30,394,7,1068778,9098
"MT",2020-04-14,"Montana",30,399,7,1068778,9234
"MT",2020-04-15,"Montana",30,404,7,1068778,9583
"MT",2020-04-16,"Montana",30,415,7,1068778,9936
"MT",2020-04-17,"Montana",30,422,8,1068778,10244
"MT",2020-04-18,"Montana",30,426,10,1068778,10569
"MT",2020-04-19,"Montana",30,433,10,1068778,10898
"MT",2020-04-20,"Montana",30,433,12,1068778,11051
"MT",2020-04-21,"Montana",30,437,12,1068778,11241
"MT",2020-04-22,"Montana",30,439,14,1068778,11583
"MT",2020-04-23,"Montana",30,442,14,1068778,11875
"MT",2020-04-24,"Montana",30,444,14,1068778,12127
"MT",2020-04-25,"Montana",30,445,14,1068778,12497
"MT",2020-04-26,"Montana",30,448,14,1068778,12862
"MT",2020-04-27,"Montana",30,449,14,1068778,13033
"MT",2020-04-28,"Montana",30,451,15,1068778,13191
"MT",2020-04-29,"Montana",30,451,16,1068778,13528
"MT",2020-04-30,"Montana",30,452,16,1068778,13914
"MT",2020-05-01,"Montana",30,452,16,1068778,14203
"MT",2020-05-02,"Montana",30,454,16,1068778,14635
"MT",2020-05-03,"Montana",30,454,16,1068778,15007
"MT",2020-05-04,"Montana",30,456,16,1068778,15088
"MT",2020-05-05,"Montana",30,456,16,1068778,15272
"MT",2020-05-06,"Montana",30,456,16,1068778,19704
"MT",2020-05-07,"Montana",30,456,16,1068778,20247
"MT",2020-05-08,"Montana",30,458,16,1068778,20945
"MT",2020-05-09,"Montana",30,458,16,1068778,21329
"MT",2020-05-10,"Montana",30,458,16,1068778,21704
"MT",2020-05-11,"Montana",30,459,16,1068778,22572
"MT",2020-05-12,"Montana",30,461,16,1068778,23035
"MT",2020-05-13,"Montana",30,462,16,1068778,23852
"MT",2020-05-14,"Montana",30,462,16,1068778,24549
"MT",2020-05-15,"Montana",30,466,16,1068778,25418
"MT",2020-05-16,"Montana",30,468,16,1068778,26091
"MT",2020-05-17,"Montana",30,468,16,1068778,26885
"MT",2020-05-18,"Montana",30,470,16,1068778,28167
"MT",2020-05-19,"Montana",30,471,16,1068778,28950
"MT",2020-05-20,"Montana",30,478,16,1068778,29726
"MT",2020-05-21,"Montana",30,479,16,1068778,30524
"MT",2020-05-22,"Montana",30,479,16,1068778,31857
"MT",2020-05-23,"Montana",30,479,16,1068778,32652
"MT",2020-05-24,"Montana",30,479,16,1068778,33381
"MT",2020-05-25,"Montana",30,479,16,1068778,33682
"MT",2020-05-26,"Montana",30,479,17,1068778,33834
"MT",2020-05-27,"Montana",30,481,17,1068778,35643
"MT",2020-05-28,"Montana",30,485,17,1068778,36793
"MT",2020-05-29,"Montana",30,493,17,1068778,38529
"MT",2020-05-30,"Montana",30,505,17,1068778,39284
"MT",2020-05-31,"Montana",30,515,17,1068778,39798
"MT",2020-06-01,"Montana",30,519,17,1068778,40657
"MT",2020-06-02,"Montana",30,523,17,1068778,42212
"MT",2020-06-03,"Montana",30,525,17,1068778,43448
"MT",2020-06-04,"Montana",30,537,17,1068778,44642
"MT",2020-06-05,"Montana",30,539,18,1068778,45888
"MT",2020-06-06,"Montana",30,540,18,1068778,46754
"MT",2020-06-07,"Montana",30,545,18,1068778,47378
"MT",2020-06-08,"Montana",30,548,18,1068778,51592
"MT",2020-06-09,"Montana",30,554,18,1068778,53184
"MT",2020-06-10,"Montana",30,561,18,1068778,54616
"MT",2020-06-11,"Montana",30,563,18,1068778,55777
"MT",2020-06-12,"Montana",30,573,18,1068778,57022
"MT",2020-06-13,"Montana",30,588,18,1068778,58004
"MT",2020-06-14,"Montana",30,601,19,1068778,58907
"MT",2020-06-15,"Montana",30,609,19,1068778,60937
"MT",2020-06-16,"Montana",30,614,19,1068778,63577
"MT",2020-06-17,"Montana",30,630,20,1068778,65515
"MT",2020-06-18,"Montana",30,655,20,1068778,66870
"MT",2020-06-19,"Montana",30,666,20,1068778,68422
"MT",2020-06-20,"Montana",30,698,20,1068778,69530
"MT",2020-06-21,"Montana",30,717,20,1068778,70357
"MT",2020-06-22,"Montana",30,734,21,1068778,71305
"MT",2020-06-23,"Montana",30,743,21,1068778,73923
"MT",2020-06-24,"Montana",30,766,21,1068778,75066
"MT",2020-06-25,"Montana",30,803,21,1068778,78332
"MT",2020-06-26,"Montana",30,829,22,1068778,80161
"MT",2020-06-27,"Montana",30,852,22,1068778,81247
"MT",2020-06-28,"Montana",30,863,22,1068778,82474
"MT",2020-06-29,"Montana",30,919,22,1068778,88743
"MT",2020-06-30,"Montana",30,967,22,1068778,90861
"MT",2020-07-01,"Montana",30,1016,22,1068778,93330
"MT",2020-07-02,"Montana",30,1083,22,1068778,95149
"MT",2020-07-03,"Montana",30,1128,23,1068778,97503
"MT",2020-07-04,"Montana",30,1167,23,1068778,98950
"MT",2020-07-05,"Montana",30,1212,23,1068778,100106
"MT",2020-07-06,"Montana",30,1249,23,1068778,102926
"MT",2020-07-07,"Montana",30,1327,23,1068778,105327
"MT",2020-07-08,"Montana",30,1371,23,1068778,106421
"MT",2020-07-09,"Montana",30,1466,25,1068778,108765
"MT",2020-07-10,"Montana",30,1593,28,1068778,112178
"MT",2020-07-11,"Montana",30,1677,29,1068778,113359
"MT",2020-07-12,"Montana",30,1758,29,1068778,114661
"MT",2020-07-13,"Montana",30,1908,32,1068778,118695
"MT",2020-07-14,"Montana",30,2038,34,1068778,121396
"MT",2020-07-15,"Montana",30,2149,34,1068778,123758
"MT",2020-07-16,"Montana",30,2265,35,1068778,127840
"MT",2020-07-17,"Montana",30,2383,37,1068778,130404
"MT",2020-07-18,"Montana",30,2471,37,1068778,131879
"MT",2020-07-19,"Montana",30,2533,37,1068778,133159
"MT",2020-07-20,"Montana",30,2640,39,1068778,139042
"MT",2020-07-21,"Montana",30,2741,40,1068778,141002
"MT",2020-07-22,"Montana",30,2840,42,1068778,143518
"MT",2020-07-23,"Montana",30,2924,43,1068778,146218
"MT",2020-07-24,"Montana",30,3113,46,1068778,149200
"MT",2020-07-25,"Montana",30,3260,46,1068778,151015
"MT",2020-07-26,"Montana",30,3342,46,1068778,152315
"MT",2020-07-27,"Montana",30,3406,47,1068778,158655
"MT",2020-07-28,"Montana",30,3491,52,1068778,161408
"MT",2020-07-29,"Montana",30,3695,54,1068778,165355
"MT",2020-07-30,"Montana",30,3829,55,1068778,168616
"MT",2020-07-31,"Montana",30,3977,60,1068778,169970
"MT",2020-08-01,"Montana",30,4081,61,1068778,171553
"MT",2020-08-02,"Montana",30,4193,61,1068778,174295
"MT",2020-08-03,"Montana",30,4249,64,1068778,179508
"MT",2020-08-04,"Montana",30,4360,64,1068778,181236
"MT",2020-08-05,"Montana",30,4481,65,1068778,183124
"MT",2020-08-06,"Montana",30,4621,66,1068778,185815
"MT",2020-08-07,"Montana",30,4771,71,1068778,187756
"MT",2020-08-08,"Montana",30,4889,75,1068778,188846
"MT",2020-08-09,"Montana",30,4952,75,1068778,189946
"MT",2020-08-10,"Montana",30,5032,75,1068778,193405
"MT",2020-08-11,"Montana",30,5125,77,1068778,194412
"MT",2020-08-12,"Montana",30,5292,80,1068778,196036
"MT",2020-08-13,"Montana",30,5430,81,1068778,197820
"MT",2020-08-14,"Montana",30,5564,82,1068778,199861
"MT",2020-08-15,"Montana",30,5663,82,1068778,200936
"MT",2020-08-16,"Montana",30,5751,82,1068778,201924
"MT",2020-08-17,"Montana",30,5810,82,1068778,204725
"MT",2020-08-18,"Montana",30,5867,84,1068778,205512
"NC",2020-03-04,"North Carolina",37,1,0,10488084,1
"NC",2020-03-05,"North Carolina",37,1,0,10488084,1
"NC",2020-03-06,"North Carolina",37,2,0,10488084,2
"NC",2020-03-07,"North Carolina",37,2,0,10488084,2
"NC",2020-03-08,"North Carolina",37,2,0,10488084,2
"NC",2020-03-09,"North Carolina",37,7,0,10488084,2
"NC",2020-03-10,"North Carolina",37,7,0,10488084,7
"NC",2020-03-11,"North Carolina",37,8,0,10488084,7
"NC",2020-03-12,"North Carolina",37,16,0,10488084,72
"NC",2020-03-13,"North Carolina",37,18,0,10488084,101
"NC",2020-03-14,"North Carolina",37,25,0,10488084,160
"NC",2020-03-15,"North Carolina",37,32,0,10488084,259
"NC",2020-03-16,"North Carolina",37,34,0,10488084,329
"NC",2020-03-17,"North Carolina",37,42,0,10488084,514
"NC",2020-03-18,"North Carolina",37,66,0,10488084,1850
"NC",2020-03-19,"North Carolina",37,104,0,10488084,2505
"NC",2020-03-20,"North Carolina",37,144,0,10488084,3233
"NC",2020-03-21,"North Carolina",37,184,0,10488084,5276
"NC",2020-03-22,"North Carolina",37,269,0,10488084,6438
"NC",2020-03-23,"North Carolina",37,302,0,10488084,8438
"NC",2020-03-24,"North Carolina",37,397,0,10488084,8539
"NC",2020-03-25,"North Carolina",37,562,1,10488084,10489
"NC",2020-03-26,"North Carolina",37,639,2,10488084,12910
"NC",2020-03-27,"North Carolina",37,784,3,10488084,15136
"NC",2020-03-28,"North Carolina",37,972,4,10488084,17527
"NC",2020-03-29,"North Carolina",37,1166,6,10488084,18945
"NC",2020-03-30,"North Carolina",37,1303,6,10488084,20864
"NC",2020-03-31,"North Carolina",37,1527,10,10488084,23106
"NC",2020-04-01,"North Carolina",37,1591,11,10488084,26243
"NC",2020-04-02,"North Carolina",37,1858,17,10488084,28679
"NC",2020-04-03,"North Carolina",37,2093,23,10488084,31598
"NC",2020-04-04,"North Carolina",37,2402,30,10488084,38773
"NC",2020-04-05,"North Carolina",37,2585,37,10488084,40045
"NC",2020-04-06,"North Carolina",37,2870,42,10488084,40726
"NC",2020-04-07,"North Carolina",37,3220,50,10488084,41082
"NC",2020-04-08,"North Carolina",37,3423,61,10488084,42987
"NC",2020-04-09,"North Carolina",37,3651,74,10488084,47809
"NC",2020-04-10,"North Carolina",37,3906,78,10488084,57645
"NC",2020-04-11,"North Carolina",37,4310,86,10488084,60393
"NC",2020-04-12,"North Carolina",37,4520,86,10488084,62139
"NC",2020-04-13,"North Carolina",37,4788,91,10488084,63388
"NC",2020-04-14,"North Carolina",37,4992,116,10488084,65039
"NC",2020-04-15,"North Carolina",37,5123,128,10488084,67827
"NC",2020-04-16,"North Carolina",37,5463,140,10488084,70917
"NC",2020-04-17,"North Carolina",37,5859,159,10488084,72981
"NC",2020-04-18,"North Carolina",37,6140,175,10488084,76211
"NC",2020-04-19,"North Carolina",37,6493,183,10488084,78772
"NC",2020-04-20,"North Carolina",37,6764,187,10488084,79484
"NC",2020-04-21,"North Carolina",37,6951,217,10488084,83331
"NC",2020-04-22,"North Carolina",37,7220,242,10488084,90336
"NC",2020-04-23,"North Carolina",37,7608,253,10488084,96185
"NC",2020-04-24,"North Carolina",37,8052,270,10488084,100584
"NC",2020-04-25,"North Carolina",37,8548,304,10488084,105265
"NC",2020-04-26,"North Carolina",37,8830,309,10488084,107894
"NC",2020-04-27,"North Carolina",37,9035,331,10488084,109920
"NC",2020-04-28,"North Carolina",37,9568,353,10488084,112752
"NC",2020-04-29,"North Carolina",37,9947,366,10488084,118440
"NC",2020-04-30,"North Carolina",37,10507,385,10488084,128036
"NC",2020-05-01,"North Carolina",37,10922,405,10488084,133832
"NC",2020-05-02,"North Carolina",37,11514,428,10488084,139475
"NC",2020-05-03,"North Carolina",37,11668,436,10488084,143835
"NC",2020-05-04,"North Carolina",37,11871,454,10488084,146439
"NC",2020-05-05,"North Carolina",37,12283,477,10488084,151800
"NC",2020-05-06,"North Carolina",37,12783,497,10488084,164482
"NC",2020-05-07,"North Carolina",37,13431,521,10488084,171328
"NC",2020-05-08,"North Carolina",37,13879,537,10488084,178613
"NC",2020-05-09,"North Carolina",37,14387,554,10488084,186362
"NC",2020-05-10,"North Carolina",37,14783,561,10488084,192135
"NC",2020-05-11,"North Carolina",37,15069,571,10488084,195865
"NC",2020-05-12,"North Carolina",37,15402,597,10488084,202244
"NC",2020-05-13,"North Carolina",37,15850,615,10488084,210457
"NC",2020-05-14,"North Carolina",37,16593,632,10488084,219268
"NC",2020-05-15,"North Carolina",37,17190,660,10488084,231547
"NC",2020-05-16,"North Carolina",37,18009,671,10488084,238586
"NC",2020-05-17,"North Carolina",37,18537,679,10488084,248944
"NC",2020-05-18,"North Carolina",37,19121,684,10488084,255755
"NC",2020-05-19,"North Carolina",37,19762,711,10488084,265008
"NC",2020-05-20,"North Carolina",37,20221,721,10488084,277603
"NC",2020-05-21,"North Carolina",37,20934,734,10488084,290645
"NC",2020-05-22,"North Carolina",37,21661,754,10488084,303224
"NC",2020-05-23,"North Carolina",37,22731,763,10488084,329582
"NC",2020-05-24,"North Carolina",37,23231,771,10488084,336656
"NC",2020-05-25,"North Carolina",37,23997,780,10488084,344690
"NC",2020-05-26,"North Carolina",37,24188,789,10488084,352331
"NC",2020-05-27,"North Carolina",37,24787,827,10488084,364156
"NC",2020-05-28,"North Carolina",37,25616,859,10488084,375192
"NC",2020-05-29,"North Carolina",37,26735,888,10488084,391231
"NC",2020-05-30,"North Carolina",37,27761,903,10488084,404157
"NC",2020-05-31,"North Carolina",37,28686,911,10488084,416289
"NC",2020-06-01,"North Carolina",37,29368,923,10488084,421908
"NC",2020-06-02,"North Carolina",37,30052,950,10488084,434921
"NC",2020-06-03,"North Carolina",37,31013,971,10488084,449263
"NC",2020-06-04,"North Carolina",37,32276,993,10488084,468302
"NC",2020-06-05,"North Carolina",37,33417,1001,10488084,482147
"NC",2020-06-06,"North Carolina",37,34809,1020,10488084,497350
"NC",2020-06-07,"North Carolina",37,35663,1024,10488084,511226
"NC",2020-06-08,"North Carolina",37,36581,1041,10488084,520113
"NC",2020-06-09,"North Carolina",37,37393,1069,10488084,535711
"NC",2020-06-10,"North Carolina",37,38305,1096,10488084,553650
"NC",2020-06-11,"North Carolina",37,39735,1114,10488084,572677
"NC",2020-06-12,"North Carolina",37,41467,1128,10488084,595697
"NC",2020-06-13,"North Carolina",37,42911,1135,10488084,611690
"NC",2020-06-14,"North Carolina",37,44199,1139,10488084,627130
"NC",2020-06-15,"North Carolina",37,45257,1156,10488084,638479
"NC",2020-06-16,"North Carolina",37,46105,1185,10488084,651421
"NC",2020-06-17,"North Carolina",37,47142,1198,10488084,667422
"NC",2020-06-18,"North Carolina",37,48426,1209,10488084,693678
"NC",2020-06-19,"North Carolina",37,50014,1223,10488084,712313
"NC",2020-06-20,"North Carolina",37,51640,1239,10488084,731341
"NC",2020-06-21,"North Carolina",37,52854,1245,10488084,745775
"NC",2020-06-22,"North Carolina",37,53840,1250,10488084,757345
"NC",2020-06-23,"North Carolina",37,54826,1276,10488084,773828
"NC",2020-06-24,"North Carolina",37,56263,1295,10488084,791285
"NC",2020-06-25,"North Carolina",37,57540,1305,10488084,811278
"NC",2020-06-26,"North Carolina",37,59257,1319,10488084,836725
"NC",2020-06-27,"North Carolina",37,60709,1334,10488084,855131
"NC",2020-06-28,"North Carolina",37,62178,1338,10488084,871905
"NC",2020-06-29,"North Carolina",37,63692,1341,10488084,886305
"NC",2020-06-30,"North Carolina",37,65064,1362,10488084,910033
"NC",2020-07-01,"North Carolina",37,66815,1389,10488084,942238
"NC",2020-07-02,"North Carolina",37,68512,1402,10488084,971120
"NC",2020-07-03,"North Carolina",37,70451,1413,10488084,999293
"NC",2020-07-04,"North Carolina",37,71735,1414,10488084,1018296
"NC",2020-07-05,"North Carolina",37,73096,1414,10488084,1036838
"NC",2020-07-06,"North Carolina",37,74933,1424,10488084,1051846
"NC",2020-07-07,"North Carolina",37,76188,1446,10488084,1071290
"NC",2020-07-08,"North Carolina",37,77661,1470,10488084,1096682
"NC",2020-07-09,"North Carolina",37,79564,1487,10488084,1121811
"NC",2020-07-10,"North Carolina",37,81737,1503,10488084,1150612
"NC",2020-07-11,"North Carolina",37,83996,1520,10488084,1176058
"NC",2020-07-12,"North Carolina",37,85831,1532,10488084,1199575
"NC",2020-07-13,"North Carolina",37,87653,1547,10488084,1220486
"NC",2020-07-14,"North Carolina",37,89767,1582,10488084,1254846
"NC",2020-07-15,"North Carolina",37,91573,1598,10488084,1284637
"NC",2020-07-16,"North Carolina",37,93657,1617,10488084,1312757
"NC",2020-07-17,"North Carolina",37,95633,1638,10488084,1343974
"NC",2020-07-18,"North Carolina",37,98067,1653,10488084,1379143
"NC",2020-07-19,"North Carolina",37,99841,1661,10488084,1394864
"NC",2020-07-20,"North Carolina",37,101176,1676,10488084,1423888
"NC",2020-07-21,"North Carolina",37,103047,1702,10488084,1458997
"NC",2020-07-22,"North Carolina",37,105138,1729,10488084,1491820
"NC",2020-07-23,"North Carolina",37,107050,1754,10488084,1523675
"NC",2020-07-24,"North Carolina",37,109206,1769,10488084,1550297
"NC",2020-07-25,"North Carolina",37,111282,1801,10488084,1579042
"NC",2020-07-26,"North Carolina",37,112802,1807,10488084,1613385
"NC",2020-07-27,"North Carolina",37,114612,1815,10488084,1635476
"NC",2020-07-28,"North Carolina",37,116300,1847,10488084,1663540
"NC",2020-07-29,"North Carolina",37,118027,1889,10488084,1691434
"NC",2020-07-30,"North Carolina",37,120391,1929,10488084,1724924
"NC",2020-07-31,"North Carolina",37,122370,1947,10488084,1757102
"NC",2020-08-01,"North Carolina",37,124015,1989,10488084,1786412
"NC",2020-08-02,"North Carolina",37,125281,1996,10488084,1813510
"NC",2020-08-03,"North Carolina",37,126748,2013,10488084,1837410
"NC",2020-08-04,"North Carolina",37,128236,2038,10488084,1854026
"NC",2020-08-05,"North Carolina",37,129454,2079,10488084,1873668
"NC",2020-08-06,"North Carolina",37,131478,2122,10488084,1904750
"NC",2020-08-07,"North Carolina",37,133033,2160,10488084,1939812
"NC",2020-08-08,"North Carolina",37,134915,2184,10488084,1969766
"NC",2020-08-09,"North Carolina",37,136250,2195,10488084,1986548
"NC",2020-08-10,"North Carolina",37,137006,2198,10488084,2001919
"NC",2020-08-11,"North Carolina",37,138074,2238,10488084,2017498
